Date,Material,Count
1953,fibre - possible,1
1953,synthetic->plastic - possible,4
1953,skin - possible->leather - possible,1
1953,synthetic->polyester,6
1953,metal->brass - possible,7
1953,fibre->felt,2
1953,synthetic - possible->,1
1953,fibre->wool - possible,2
1954,glass,72
1954,synthetic,54
1954,metal,95
1954,paper,33
1954,wood->,8
1954,synthetic->plastic,34
1954,,29
1954,metal->iron,3
1954,fibre,16
1954,metal->aluminum - possible,11
1954,metal->steel,32
1954,fibre->,5
1954,glass->,17
1954,wood,33
1954,metal->aluminum,26
1954,metal->,32
1954,synthetic->,12
1954,wood->oak,1
1954,resin->rubber,9
1954,wood->mahogany,1
1954,metal->brass,7
1954,synthetic->bakelite,7
1954,metal->iron - possible,1
1954,metal->brass - possible,4
1954,wood->birch,2
1954,metal->copper,1
1954,skin->leather,24
1954,fibre->canvas,18
1954,metal->tin,1
1954,synthetic->vinyl,3
1954,synthetic->leatherette,4
1954,synthetic->nylon - possible,1
1954,fluid,1
1954,metal->chromium,1
1954,paper->cardboard,6
1954,fibre->velvet,3
1954,metal->nickel,1
1954,synthetic->foam,4
1954,fibre->silk,4
1954,paper->card stock,15
1954,resin,3
1954,synthetic->elastic,2
1954,fibre->cotton,1
1954,fibre->linen,1
1954,fluid->alcohol,1
1954,fibre->cotton - possible,3
1954,synthetic->leatherette - possible,1
1954,paper->,3
1954,synthetic->plastic - possible,1
1954,glass->fibreglass - possible,1
1954,paper - possible,1
1954,fibre - possible,1
1954,fibre->felt - possible,1
1954,synthetic - possible,1
1954,fibre->wool - possible,1
1954,fibre->wool,1
1954,animal,2
1954,resin - possible,2
1955,metal->aluminum,28
1955,metal->copper,7
1955,metal->steel,37
1955,metal->iron,1
1955,synthetic,81
1955,metal,120
1955,fibre->,8
1955,metal->,50
1955,synthetic->plastic,48
1955,resin->wax,1
1955,metal->brass - possible,3
1955,metal->copper - possible,1
1955,glass,71
1955,fibre->cotton,4
1955,resin->rubber,28
1955,wood,20
1955,paper,32
1955,synthetic->polyethylene,2
1955,glass->fibreglass,1
1955,paper->,14
1955,metal->lead,1
1955,glass->,31
1955,wood->,11
1955,composite->fibreboard,1
1955,synthetic->,18
1955,skin->leather,15
1955,metal->brass,16
1955,,5
1955,synthetic->leatherette,5
1955,metal->iron - possible,3
1955,synthetic->plastic - possible,4
1955,metal->cast-iron,1
1955,synthetic->bakelite,7
1955,wood->walnut,1
1955,fibre->felt,3
1955,fibre,22
1955,paper->cardboard,10
1955,metal->chromium,8
1955,stone->mica,2
1955,metal->white metal,1
1955,fibre - possible,1
1955,synthetic->vinyl,7
1955,skin->leather - possible,1
1955,synthetic->nylon,2
1955,resin->rubber - possible,1
1955,metal->palladium,1
1955,synthetic->plexiglass,1
1955,ceramic->plaster,1
1955,synthetic->bakelite - possible,1
1955,stone->slate,1
1955,ceramic->porcelain,3
1955,metal->pewter,3
1955,stone->diamond,1
1955,paper->card stock,11
1955,metal->nickel,5
1955,synthetic->foam,1
1955,resin->vulcanite,1
1955,composite->ink,1
1955,fluid->alcohol,2
1955,metal->zinc,1
1955,synthetic->elastic,1
1955,glass->enamel,1
1955,stone->asbestos,1
1955,synthetic->mylar,1
1955,metal->silver,1
1955,metal->stainless steel,1
1955,resin - possible->rubber - possible,1
1955,fibre->canvas,1
1955,metal->bronze - possible,1
1955,metal->magnesium,1
1955,fibre->gabardine,1
1955,wood->pine - possible,1
1955,fibre->satin - possible,3
1955,fibre->satin,1
1955,metal->aluminum - possible,3
1955,fibre->canvas - possible,1
1956,metal,80
1956,synthetic,54
1956,wood,21
1956,glass,41
1956,paper,37
1956,fibre->silk,3
1956,metal->,31
1956,synthetic->plastic,31
1956,synthetic->nylon,4
1956,synthetic->elastic,2
1956,metal->copper,7
1956,,10
1956,stone->marble,1
1956,fibre->felt,1
1956,wood->,10
1956,fibre->cotton,4
1956,resin->rubber,18
1956,ceramic,1
1956,wood->oak,1
1956,metal->steel,30
1956,metal->brass,7
1956,fibre,11
1956,metal->iron,4
1956,metal->chromium,3
1956,glass->,33
1956,synthetic->dacron - possible,1
1956,metal->aluminum,9
1956,synthetic->leatherette,3
1956,skin->leather,8
1956,synthetic->bakelite,5
1956,wood->birch,3
1956,metal->stainless steel,1
1956,metal->silver,2
1956,synthetic->vinyl,6
1956,metal->nickel,4
1956,glass->enamel,1
1956,synthetic->,5
1956,ceramic->plaster,1
1956,paper->,3
1956,animal->hair,1
1956,metal->cast-iron,2
1956,glass->fibreglass,3
1956,paper->card stock,11
1956,fluid->alcohol,3
1956,paper->cardboard,8
1956,fibre->,3
1956,metal->platinum,1
1956,stone->asbestos,1
1956,stone->sodium chloride,1
1956,metal->tantalum,2
1956,paper->glassine,6
1956,ceramic->porcelain,1
1956,synthetic - possible,1
1956,bone->ivory,1
1956,fibre->canvas,1
1956,fibre->velvet,1
1956,fibre->cotton - possible,1
1956,metal->mercury - possible,10
1956,wood - possible->,1
1956,synthetic->leatherette - possible,1
1957,paper,29
1957,metal->steel,25
1957,metal->aluminum,22
1957,synthetic->plexiglass,2
1957,synthetic->plastic,31
1957,glass,60
1957,metal->,58
1957,synthetic->polycarbonate - possible,1
1957,resin->rubber,18
1957,->,1
1957,synthetic->,30
1957,,5
1957,paper->cardboard,56
1957,fibre->,7
1957,synthetic->polyester,1
1957,metal,92
1957,synthetic,61
1957,metal->brass,11
1957,metal->copper,4
1957,synthetic->bakelite,9
1957,fibre->cotton,5
1957,wood,11
1957,glass->,44
1957,skin->leather,25
1957,wood->oak,2
1957,metal->iron,5
1957,metal->bronze,2
1957,wood->,12
1957,synthetic->leatherette,6
1957,fibre->silk,3
1957,resin,1
1957,metal->nickel,2
1957,metal->cadmium,1
1957,synthetic->vinyl,9
1957,fibre,14
1957,metal->chromium,3
1957,synthetic->foam,1
1957,metal->tin,1
1957,paper->,2
1957,ceramic,2
1957,synthetic->styrofoam,1
1957,animal->intestine,2
1957,fibre->oil-cloth,1
1957,metal->mercury,1
1957,glass->fibreglass,1
1957,paper->card stock,14
1957,metal->silver,1
1957,metal->lead,1
1957,metal->aluminum - possible,1
1957,metal->pewter,2
1957,ceramic->,1
1957,metal->tungsten,3
1957,synthetic->nylon,1
1957,stone->asbestos - possible,1
1957,resin->wax,1
1957,glass->enamel,2
1957,synthetic->elastic,1
1957,metal->stainless steel,13
1957,metal->steel - possible,1
1957,metal->gold,1
1957,metal->brass - possible,4
1957,fibre->felt - possible,2
1957,wood - possible->,1
1957,fibre->velvet - possible,1
1957,synthetic->leatherette - possible,1
1957,metal - possible,1
1957,synthetic - possible,1
1958,metal->,32
1958,synthetic->plastic,30
1958,resin->rubber,11
1958,glass,73
1958,fibre,12
1958,metal->brass,6
1958,glass->,8
1958,paper->cardboard,20
1958,metal,161
1958,synthetic,73
1958,metal->aluminum,23
1958,resin->phenolic,1
1958,synthetic->polycarbonate - possible,1
1958,metal->duralumin,1
1958,glass->fibreglass,1
1958,metal->aluminum - possible,2
1958,,4
1958,wood,44
1958,paper,113
1958,metal->copper,4
1958,metal->steel,22
1958,metal->lead,2
1958,paper->,4
1958,wood->,7
1958,synthetic->polyethylene,1
1958,synthetic->bakelite,11
1958,synthetic->leatherette,4
1958,wood->walnut,1
1958,synthetic->nylon,1
1958,synthetic->vinyl,5
1958,glass->enamel,2
1958,synthetic->,18
1958,metal->iron,6
1958,ceramic,3
1958,resin - possible->rubber - possible,3
1958,skin->leather,8
1958,resin,3
1958,metal->mercury,1
1958,metal->nickel,1
1958,fibre->cotton,2
1958,paper->card stock,3
1958,synthetic->polyester,1
1958,fibre->,2
1958,animal->hair,1
1958,fibre->velvet,1
1958,stone->diamond,1
1958,metal->bronze,1
1958,wood->oak,1
1958,synthetic->foam,2
1958,synthetic->nylon - possible,2
1958,synthetic->neoprene - possible,3
1958,fibre->silk,1
1958,stone,1
1958,metal->stainless steel,1
1958,metal->gold,5
1958,fibre->felt,1
1958,fibre->silk - possible,1
1958,wood->mahogany - possible,1
1958,wood - possible,2
1958,fibre->linen - possible,1
1958,metal->chromium - possible,1
1958,resin->,1
1958,resin->rubber - possible,4
1958,fibre->satin - possible,1
1959,metal,80
1959,metal->brass,3
1959,wood->mahogany,1
1959,fibre->felt,3
1959,wood,8
1959,glass,39
1959,synthetic,60
1959,paper,58
1959,metal->aluminum,18
1959,fibre,10
1959,wood->,10
1959,paper->,4
1959,synthetic->plastic,29
1959,fibre->,7
1959,metal->steel,32
1959,glass->,19
1959,fluid,1
1959,ceramic,3
1959,,17
1959,synthetic->bakelite,3
1959,paper->cardboard,21
1959,skin,1
1959,synthetic->leatherette,4
1959,synthetic - possible,2
1959,metal->,28
1959,metal->copper - possible,1
1959,metal->brass - possible,1
1959,skin->leather,15
1959,synthetic->vinyl,5
1959,synthetic->nylon,2
1959,resin->rubber,8
1959,metal->chromium,1
1959,skin->hide,1
1959,synthetic->,15
1959,metal->bronze,1
1959,metal->nickel-silver,2
1959,paper->wax paper,1
1959,animal->intestine,1
1959,metal->aluminum - possible,2
1959,metal->nickel,1
1959,composite->fibreboard,1
1959,paper->card stock,5
1959,fibre->linen,1
1959,composite->ink,1
1959,fibre->velvet,2
1959,fibre->gabardine,1
1959,synthetic->plastic - possible,1
1959,glass->fibreglass,1
1959,synthetic->foam,1
1959,paper - possible,1
1959,synthetic->styrofoam - possible,1
1959,fibre->wool,1
1959,synthetic->rayon - possible,1
1959,fibre->felt - possible,1
1960,metal,542
1960,synthetic,414
1960,synthetic->plastic,104
1960,metal->,147
1960,fibre->felt,10
1960,metal->aluminum,136
1960,glass->,51
1960,synthetic->,73
1960,skin->leather,55
1960,fibre,45
1960,glass,296
1960,paper,128
1960,paper->cardboard,30
1960,composite->ink,4
1960,resin->wax,1
1960,wood,66
1960,metal->copper,28
1960,synthetic->polyurethane,2
1960,fibre->canvas,5
1960,paper->,20
1960,stone->diamond,1
1960,resin->rubber,46
1960,metal->steel,99
1960,metal->brass,38
1960,metal->cast-iron,2
1960,wood->,62
1960,fibre->,12
1960,ceramic,12
1960,metal->stainless steel,16
1960,synthetic->polypropylene,3
1960,fibre->cotton,9
1960,,28
1960,metal->iron,16
1960,synthetic->polyester,2
1960,metal->chromium,14
1960,metal->magnesium,2
1960,synthetic->dacron,1
1960,synthetic->plexiglass,5
1960,synthetic->vinyl,9
1960,synthetic->leatherette,7
1960,synthetic->plastic - possible,2
1960,fibre->silk,3
1960,synthetic->bakelite,12
1960,fibre->jute,1
1960,metal->gold,4
1960,bone,1
1960,fibre->velvet,6
1960,synthetic->foam,2
1960,metal->nickel,3
1960,skin->leather - possible,2
1960,metal->lead,3
1960,glass->fibreglass,21
1960,resin->rubber - possible,5
1960,synthetic->formica,1
1960,animal,1
1960,:animal->sponge,1
1960,glass - possible->,1
1960,resin,1
1960,wood - possible,2
1960,synthetic->bakelite - possible,2
1960,metal->aluminum - possible,1
1960,synthetic->leatherette - possible,1
1960,glass->fibreglass - possible,3
1960,metal->steel - possible,38
1960,synthetic->nylon,3
1960,paper->card stock,43
1960,composite->fibreboard,1
1960,metal->brass - possible,12
1960,synthetic->vinyl - possible,3
1960,metal->bronze,3
1960,animal->hair,1
1960,stone->soapstone,1
1960,animal->intestine,1
1960,stone->asbestos,3
1960,wood->cork,4
1960,metal - possible,2
1960,metal->zinc,4
1960,stone->quartz,2
1960,fibre->wool,2
1960,paper->cardboard - possible,1
1960,wood->oak,1
1960,synthetic->styrofoam,1
1960,stone->uranium,1
1960,synthetic->polyethylene,10
1960,synthetic->elastic,3
1960,synthetic->carbon,1
1960,metal->mercury,3
1960,resin - possible->rubber - possible,6
1960,synthetic->nylon - possible,2
1960,glass->enamel,3
1960,metal->silver,2
1960,fibre->satin,2
1960,synthetic - possible,23
1960,fluid->alcohol,2
1960,metal->lead - possible,1
1960,paper - possible->cardboard,1
1960,synthetic->foam - possible,1
1960,composite,1
1960,fibre->cotton - possible,1
1960,stone - possible,12
1960,stone->,2
1960,stone - possible->,1
1960,resin->asphalt,1
1960,wood->plywood,1
1960,skin->chamois - possible,1
1960, ,1
1960,chamois - possible,1
1960,fibre->canvas - possible,1
1960,synthetic - possible->,1
1961,paper->cardboard,12
1961,composite->ink,2
1961,fibre,12
1961,metal,72
1961,synthetic,52
1961,glass,11
1961,wood,10
1961,,1
1961,metal->iron,1
1961,metal->aluminum,11
1961,metal->steel,32
1961,synthetic->plastic,27
1961,metal->,33
1961,synthetic->leatherette,5
1961,wood->,11
1961,metal->brass,8
1961,synthetic->bakelite,3
1961,metal->copper,3
1961,resin,1
1961,paper,29
1961,metal->cast-iron,1
1961,glass->fibreglass,1
1961,synthetic->vinyl,3
1961,resin->rubber,17
1961,paper->,6
1961,metal->tin,1
1961,synthetic->,20
1961,resin->rubber - possible,1
1961,fibre->velvet,2
1961,fibre->satin - possible,1
1961,glass->,16
1961,metal->chromium,3
1961,skin->leather,12
1961,metal->aluminum - possible,2
1961,fibre->canvas,3
1961,synthetic->nylon,3
1961,fibre->,5
1961,paper->card stock,5
1961,ceramic,1
1961,metal->bronze,1
1961,synthetic->elastic,3
1961,synthetic->polyethylene,1
1961,metal->mercury,1
1961,metal->nickel,1
1961,metal->lead,1
1961,ceramic->porcelain,1
1961,glass - possible->,1
1961,resin - possible,1
1961,metal->iron - possible,5
1961,metal->steel - possible,1
1961,resin - possible->rubber - possible,3
1962,metal,112
1962,synthetic,66
1962,glass,54
1962,metal->copper,2
1962,paper,43
1962,metal->,26
1962,synthetic->plexiglass,1
1962,wood,27
1962,fibre,12
1962,,2
1962,synthetic->plastic,25
1962,synthetic->bakelite,3
1962,metal->brass,9
1962,resin->rubber,14
1962,paper->cardboard,18
1962,wood->birch,1
1962,metal->steel,14
1962,resin,2
1962,metal->aluminum,7
1962,fibre->silk,2
1962,fibre->cotton,4
1962,skin->leather,5
1962,wood->,12
1962,synthetic->leatherette,2
1962,synthetic->vinyl,3
1962,metal->gold,8
1962,resin->rubber - possible,2
1962,synthetic->styrofoam - possible,1
1962,synthetic->arborite,1
1962,metal->chromium,1
1962,glass->,11
1962,fluid->,1
1962,wood->oak,2
1962,glass->fibreglass,1
1962,synthetic->,8
1962,ceramic,38
1962,bone,1
1962,metal->mercury - possible,1
1962,paper->,2
1962,fibre->,1
1962,metal->magnesium,1
1962,synthetic->foam,1
1962,animal->intestine,1
1962,paper->card stock,13
1962,synthetic->nylon,1
1962,synthetic->elastic,1
1962,fibre->burlap,1
1962,metal->mercury,1
1962,fibre->wool,1
1962,fibre->canvas,1
1962,glass->enamel,8
1962,metal->silver,1
1962,fibre->silk - possible,1
1962,synthetic->nylon - possible,1
1962,stone,1
1962,fluid,1
1962,fibre->velvet,2
1962,metal->brass - possible,3
1962,synthetic - possible,3
1962,fibre - possible,1
1962,metal->steel - possible,3
1962,synthetic - possible->,1
1963,paper->cardboard,28
1963,glass,33
1963,synthetic,61
1963,metal,99
1963,paper,232
1963,metal->aluminum,15
1963,metal->steel,25
1963,resin->rubber,18
1963,synthetic->plexiglass - possible,3
1963,wood->oak,1
1963,metal->chromium - possible,1
1963,,4
1963,synthetic->acrylic,1
1963,wood,14
1963,metal->iron,1
1963,synthetic->bakelite,3
1963,synthetic->plastic,243
1963,metal->brass,8
1963,fibre->cotton,2
1963,metal->chromium,2
1963,glass->,14
1963,metal->,25
1963,synthetic->,33
1963,metal->copper,2
1963,synthetic->polyester,2
1963,synthetic->leatherette,1
1963,synthetic->vinyl,1
1963,fibre,12
1963,wood->,6
1963,synthetic->formica,1
1963,synthetic - possible,2
1963,skin->leather,9
1963,paper->,4
1963,fibre->,5
1963,fibre->canvas,3
1963,paper->card stock,15
1963,paper->glassine,1
1963,synthetic->vinyl - possible,1
1963,fibre->felt,1
1963,metal->nickel,1
1963,ceramic,2
1963,synthetic->polystyrene,1
1963,synthetic->rayon,1
1963,metal->mercury,5
1963,fluid->alcohol,1
1963,metal->gold,1
1963,glass->enamel,2
1963,metal->silver,1
1963,synthetic->plexiglass,1
1963,fibre->wool,3
1964,fibre,13
1964,metal,107
1964,synthetic->nylon,1
1964,metal->brass,8
1964,metal->steel,52
1964,wood->,18
1964,metal->chromium,5
1964,glass,39
1964,metal->,22
1964,fibre->silk,3
1964,synthetic->acrylic,3
1964,paper,57
1964,wood,25
1964,synthetic,64
1964,synthetic->plastic,113
1964,resin->rubber,7
1964,paper->cardboard,14
1964,glass->,13
1964,ceramic->porcelain,16
1964,metal->copper,1
1964,synthetic->carbon,1
1964,resin,1
1964,synthetic->leatherette,1
1964,synthetic->bakelite,4
1964,metal->aluminum,10
1964,,3
1964,skin->leather,10
1964,synthetic->plexiglass,2
1964,synthetic->,7
1964,paper->,13
1964,paper->card stock,70
1964,metal->aluminum - possible,3
1964,metal->silver,6
1964,metal->stainless steel - possible,1
1964,metal->stainless steel,6
1964,metal->brass - possible,8
1964,glass - possible,2
1964,fibre->cotton,16
1964,stone->graphite,2
1964,paper->tissue,2
1964,fibre->felt - possible,3
1964,synthetic - possible->,1
1964,fibre->felt,3
1964,metal->silver - possible,2
1964,synthetic->foam,2
1964,synthetic->vinyl,3
1964,ceramic,2
1964,fibre->,2
1964,fibre->linen,1
1964,metal->magnesium,1
1964,glass->enamel,3
1964,synthetic->polyester,12
1964,fibre->wool,14
1964,fibre->cotton - possible,2
1964,ceramic->,4
1964,metal->gold,5
1964,metal->gold - possible,1
1964,metal->lead,1
1964,resin->rubber - possible,1
1964,metal->mercury,1
1964,glass->enamel - possible,1
1964,metal->steel - possible,1
1964,fibre->wool - possible,3
1964,skin->leather - possible,1
1964,synthetic->plastic - possible,2
1964,synthetic->acetate - possible,1
1964,synthetic->acetate,2
1964,fibre->silk - possible,1
1965,metal,172
1965,synthetic,85
1965,glass->fibreglass,11
1965,resin->rubber,29
1965,synthetic->foam,3
1965,skin->leather,21
1965,wood->,18
1965,metal->cast-iron,1
1965,metal->steel,53
1965,fibre->,7
1965,synthetic->plastic,64
1965,synthetic->acrylic,1
1965,paper->cardboard,17
1965,wood,63
1965,glass,52
1965,paper,48
1965,wood->cork - possible,2
1965,stone->sand,1
1965,metal->copper,11
1965,metal->aluminum,75
1965,,6
1965,metal->chromium,2
1965,glass->enamel,21
1965,metal->brass - possible,3
1965,metal->brass,6
1965,glass->,31
1965,synthetic->bakelite,6
1965,metal->,80
1965,metal->nickel,1
1965,metal->tin,1
1965,synthetic->vinyl,2
1965,fibre,35
1965,resin->rubber - possible,1
1965,synthetic->,22
1965,synthetic->leatherette - possible,1
1965,metal->iron,4
1965,synthetic->plexiglass,1
1965,wood->balsa,2
1965,animal,1
1965,animal->,1
1965,wood->cedar,1
1965,metal->silver,41
1965,metal->platinum - possible,1
1965,synthetic->silastic,5
1965,metal->aluminum - possible,2
1965,synthetic->silastic - possible,1
1965,synthetic->silicone,3
1965,metal->platinum,1
1965,synthetic->lucite,1
1965,fibre->felt,14
1965,synthetic->plastic - possible,3
1965,synthetic->elastic - possible,2
1965,ceramic,4
1965,wood->bamboo,1
1965,wood->mahogany,1
1965,wood->oak,1
1965,metal->stainless steel,10
1965,skin->hide,1
1965,ceramic->porcelain,7
1965,paper->card stock,18
1965,metal->copper - possible,3
1965,metal->monel,1
1965,metal->gold,2
1965,stone->sapphire,1
1965,metal->beryllium,1
1965,paper->glassine,1
1965,paper->,6
1965,synthetic->plexiglass - possible,2
1965,fibre->wool,18
1965,synthetic->elastic,1
1965,metal->tungsten,1
1965,synthetic->polyester,14
1965,synthetic->styrofoam,1
1965,fibre->cotton,4
1965,stone->quartz,1
1965,synthetic->dacron - possible,1
1965,synthetic->nylon,2
1965,fluid->alcohol,1
1965,metal->mercury,4
1965,paper - possible,1
1965,glass - possible,1
1965,wood->plywood,1
1965,synthetic->imitation leather,10
1965,synthetic->styrofoam - possible,2
1965,fibre - possible,1
1965,metal->titanium,1
1966,fibre,12
1966,metal,151
1966,metal->,31
1966,synthetic->plastic,130
1966,,16
1966,fibre->,7
1966,metal->aluminum,14
1966,synthetic->acrylic,4
1966,glass->,7
1966,wood->,9
1966,resin->rubber,12
1966,paper,43
1966,paper->,13
1966,wood,53
1966,synthetic->plexiglass,1
1966,fibre->silk,1
1966,fibre - possible,1
1966,glass,51
1966,metal->steel - possible,4
1966,resin->rubber - possible,2
1966,synthetic->plastic - possible,1
1966,synthetic,71
