,Date,Material,Count
1080,1875,metal->iron - possible,1
1081,1876,paper->,6
1082,1876,composite->ink,6
1083,1876,metal->bronze,1
1084,1876,metal->steel,6
1085,1876,wood->mahogany,1
1086,1876,metal->brass,8
1087,1876,skin->leather,2
1088,1876,fibre,2
1089,1876,glass,26
1090,1876,paper,37
1091,1876,wood->,6
1092,1876,metal->iron,4
1093,1876,metal->,1
1094,1876,resin->rubber,1
1095,1876,metal->nickel - possible,1
1096,1876,metal,2
1097,1876,wood,1
1098,1876,metal->copper,1
1099,1876,metal->zinc,1
1100,1876,metal->tin,1
1101,1876,metal->gold,1
1102,1876,fibre->velvet,1
1103,1876,animal->hair,1
1104,1876,wood->birch,1
1105,1876,wood->birch - possible,1
1106,1876,metal->spring steel,1
1107,1876,wood->apple,1
1108,1876,wood->apple - possible,1
1109,1876,metal->tin - possible,1
1110,1877,paper,4
1111,1877,wood,4
1112,1877,metal,2
1113,1877,wood->,10
1114,1877,metal->iron - possible,1
1115,1877,metal->copper,3
1116,1877,metal->brass,5
1117,1877,resin->ebonite,1
1118,1877,metal->iron,5
1119,1877,metal->steel,1
1120,1877,fibre->cotton,1
1121,1877,metal->,4
1122,1877,paper->,4
1123,1877,synthetic->plexiglass,3
1124,1877,wood->spruce,1
1125,1877,metal->nickel,1
1126,1877,glass->,1
1127,1877,metal->mercury,1
1128,1877,paper->cardboard,1
1129,1877,resin->rubber,1
1130,1877,composite->ink,1
1131,1877,glass,3
1132,1877,skin->leather,1
1133,1877,fibre,1
1134,1878,metal,10
1135,1878,wood,14
1136,1878,paper,8
1137,1878,synthetic,3
1138,1878,fibre,4
1139,1878,glass->,2
1140,1878,fibre->cotton,1
1141,1878,metal->cast-iron,1
1142,1878,glass,6
1143,1878,metal->,5
1144,1878,resin->rubber,5
1145,1878,wood->,3
1146,1878,skin->leather,6
1147,1878,metal->steel,4
1148,1878,metal->brass,3
1149,1878,metal->iron,7
1150,1878,metal->nickel,2
1151,1878,fibre->silk,1
1152,1878,metal->silver,1
1153,1878,metal->platinum,1
1154,1878,synthetic->carbon,1
1155,1878,metal->copper,1
1156,1878,stone->mica,1
1157,1879,metal->steel,5
1158,1879,metal->brass,3
1159,1879,wood,5
1160,1879,metal,4
1161,1879,glass,9
1162,1879,fibre,3
1163,1879,wood->,3
1164,1879,metal->,1
1165,1879,fibre->cotton,1
1166,1879,metal->iron,3
1167,1879,metal->cast-iron,3
1168,1879,resin->rubber,1
1169,1879,paper->cardboard,1
1170,1879,paper->,1
1171,1879,skin->leather,1
1172,1879,metal->copper,2
1173,1879,synthetic->carbon,1
1174,1879,paper,5
1175,1879,metal->steel - possible,1
1176,1879,ceramic->porcelain,1
1177,1880,wood->,35
1178,1880,metal->cast-iron,17
1179,1880,metal->tin,9
1180,1880,metal->iron,47
1181,1880,wood,68
1182,1880,metal->brass,88
1183,1880,glass,39
1184,1880,metal,56
1185,1880,fibre,16
1186,1880,resin,1
1187,1880,metal->brass - possible,2
1188,1880,metal->steel,48
1189,1880,fibre->,6
1190,1880,paper->card stock,2
1191,1880,,3
1192,1880,metal->,22
1193,1880,stone->asbestos,1
1194,1880,skin->leather,19
1195,1880,resin->ebonite,1
1196,1880,metal->copper,20
1197,1880,metal->lead,2
1198,1880,stone->mica,1
1199,1880,ceramic->porcelain,4
1200,1880,stone,1
1201,1880,ceramic,1
1202,1880,wood->maple,2
1203,1880,paper,53
1204,1880,synthetic->bakelite,2
1205,1880,glass->,19
1206,1880,skin,2
1207,1880,synthetic->,4
1208,1880,fibre->wool,1
1209,1880,wood->mahogany - possible,1
1210,1880,wood->oak,1
1211,1880,metal->zinc,1
1212,1880,metal->iron - possible,1
1213,1880,resin->rubber,17
1214,1880,resin->rubber - possible,1
1215,1880,fibre->velvet,5
1216,1880,paper->cardboard,13
1217,1880,wood->mahogany,18
1218,1880,metal->nickel,2
1219,1880,synthetic,5
1220,1880,paper->papier-mache - possible,1
1221,1880,fibre->satin,1
1222,1880,synthetic->polyester,1
1223,1880,metal->tin - possible,1
1224,1880,bone->ivory,1
1225,1880,synthetic - possible,1
1226,1880,metal->platinum,4
1227,1880,synthetic->carbon,6
1228,1880,wood->maple - possible,1
1229,1880,metal->bronze,2
1230,1880,metal->aluminum,1
1231,1880,fluid->oil,1
1232,1880,paper->papier-mache,1
1233,1880,paper->,2
1234,1880,metal->silver,2
1235,1880,fibre->silk - possible,1
1236,1880,wood->cedar,1
1237,1880,ceramic->,1
1238,1880,fibre->silk,3
1239,1880,->,3
1240,1880,wood->spruce,5
1241,1880,metal->copper - possible,1
1242,1880,wood->cork,2
1243,1880,fibre->felt,1
1244,1880,wood->ebony,1
1245,1880,synthetic->leatherette,2
1246,1880,wood->pine - possible,4
1247,1880,shell->turtle,1
1248,1880,wood->cedar - possible,1
1249,1880,bone - possible->ivory - possible,2
1250,1880,metal->silver - possible,1
1251,1880,resin->vulcanite - possible,2
1252,1880,wood->willow,1
1253,1880,skin->hide,1
1254,1880,fibre->canvas,1
1255,1880,fibre->cotton - possible,2
1256,1880,fibre->linen,21
1257,1880,fibre->cotton,14
1258,1881,metal,7
1259,1881,metal->steel,8
1260,1881,metal->brass,10
1261,1881,skin->leather,2
1262,1881,resin->rubber,3
1263,1881,resin->ebonite,2
1264,1881,ceramic->porcelain,1
1265,1881,wood,12
1266,1881,metal->nickel,2
1267,1881,metal->copper,7
1268,1881,,1
1269,1881,metal->cast-iron,5
1270,1881,metal->iron,5
1271,1881,wood->,3
1272,1881,metal->,2
1273,1881,paper->cardboard,1
1274,1881,fibre->oil-cloth,1
1275,1881,paper,5
1276,1881,glass->,4
1277,1881,synthetic->carbon,4
1278,1881,metal->mercury,1
1279,1881,fibre,3
1280,1881,ceramic,2
1281,1881,metal->bronze,2
1282,1881,metal->zinc,1
1283,1881,paper->,1
1284,1881,stone->mica,1
1285,1881,glass,2
1286,1881,synthetic,2
1287,1881,fibre->,1
1288,1881,fibre->silk - possible,1
1289,1881,paper->card stock,85
1290,1881,paper - possible,1
1291,1882,metal->cast-iron,5
1292,1882,metal->steel,9
1293,1882,wood,13
1294,1882,wood->,7
1295,1882,metal->iron,10
1296,1882,resin->ebonite,1
1297,1882,metal->brass,11
1298,1882,glass,6
1299,1882,synthetic->ivoride - possible,1
1300,1882,metal->tin,1
1301,1882,paper->,2
1302,1882,composite->ink,1
1303,1882,metal->,4
1304,1882,skin->suede,1
1305,1882,fibre->cotton,1
1306,1882,resin->rubber,5
1307,1882,skin->leather,1
1308,1882,metal,8
1309,1882,synthetic->,1
1310,1882,fibre->,2
1311,1882,paper,1
1312,1882,metal->silver,1
1313,1882,fibre,3
1314,1882,glass->,5
1315,1882,metal->platinum,2
1316,1882,synthetic->carbon,4
1317,1882,metal->copper,9
1318,1882,metal->bronze,2
1319,1882,stone->mica,3
1320,1882,synthetic,1
1321,1882,resin->,1
1322,1882,synthetic->bakelite - possible,1
1323,1882,ceramic->porcelain,1
1324,1882,composite,1
1325,1882,metal->aluminum - possible,1
1326,1882,metal->mercury,2
1327,1882,fibre->silk - possible,1
1328,1882,metal->bronze - possible,1
1329,1883,metal->cast-iron,4
1330,1883,metal->iron,6
1331,1883,metal,7
1332,1883,wood,12
1333,1883,glass,4
1334,1883,metal->copper,7
1335,1883,metal->steel,7
1336,1883,metal->brass,10
1337,1883,metal->aluminum,1
1338,1883,metal->nickel,2
1339,1883,paper,4
1340,1883,wood->,2
1341,1883,metal->,2
1342,1883,fibre->canvas,1
1343,1883,glass->,2
1344,1883,synthetic->carbon,3
1345,1883,metal->platinum,1
1346,1883,ceramic->plaster,1
1347,1883,metal->bronze,3
1348,1883,stone->mica,1
1349,1883,synthetic,1
1350,1883,ceramic->porcelain,1
1351,1883,stone->asbestos,1
1352,1883,resin->rubber,1
1353,1883,fibre->silk - possible,1
1354,1884,paper->,2
1355,1884,composite->ink,1
1356,1884,resin->wax,1
1357,1884,metal->brass,8
1358,1884,wood->mahogany,1
1359,1884,fibre,2
1360,1884,metal->steel,5
1361,1884,metal->copper,5
1362,1884,synthetic,2
1363,1884,wood,10
1364,1884,metal,13
1365,1884,wood->,4
1366,1884,metal->,4
1367,1884,stone->mica,2
1368,1884,paper,4
1369,1884,wood->oak,1
1370,1884,metal->chromium,1
1371,1884,,1
1372,1884,glass,6
1373,1884,metal->iron,4
1374,1884,resin->rubber,3
1375,1884,skin->leather,3
1376,1884,metal->cast-iron - possible,1
1377,1884,bone->ivory,1
1378,1884,metal->lead,1
1379,1884,metal->silver,1
1380,1884,glass->,5
1381,1884,synthetic->carbon,6
1382,1884,metal->platinum,4
1383,1884,ceramic->plaster,1
1384,1884,ceramic->porcelain,1
1385,1884,fibre->,1
1386,1884,metal->bronze,2
1387,1884,fibre->linen,1
1388,1884,synthetic->bakelite,1
1389,1884,metal->cast-iron,1
1390,1885,metal->brass,30
1391,1885,metal->iron,12
1392,1885,glass->,25
1393,1885,wood->,22
1394,1885,fibre->velvet,2
1395,1885,paper->,4
1396,1885,composite->ink,1
1397,1885,metal->,19
1398,1885,fibre->sisal,2
1399,1885,metal->steel,12
1400,1885,metal->cast-iron,8
1401,1885,fibre->canvas,2
1402,1885,metal->copper,12
1403,1885,fibre->,3
1404,1885,ceramic->porcelain,2
1405,1885,wood,25
1406,1885,synthetic->bakelite,6
1407,1885,wood->pine,1
1408,1885,wood->oak,1
1409,1885,metal->silver,2
1410,1885,glass,24
1411,1885,metal,20
1412,1885,paper,7
1413,1885,,4
1414,1885,synthetic->plastic,1
1415,1885,resin->ebonite,4
1416,1885,synthetic->,1
1417,1885,synthetic,3
1418,1885,wood->rosewood,1
1419,1885,resin->rubber,6
1420,1885,metal->aluminum,1
1421,1885,stone->,1
1422,1885,fibre,5
1423,1885,skin,1
1424,1885,wood->mahogany,1
1425,1885,skin->leather,5
1426,1885,metal->nickel - possible,5
1427,1885,metal->tin,1
1428,1885,fibre->cotton - possible,1
1429,1885,metal->steel - possible,1
1430,1885,bone->ivory,3
1431,1885,metal->nickel,2
1432,1885,synthetic->carbon,20
1433,1885,ceramic->plaster,3
1434,1885,metal->platinum,19
1435,1885,ceramic->,2
1436,1885,wood->cork,4
1437,1885,stone->mica,1
1438,1885,fibre->cotton,1
1439,1885,wood->lignum vitae,1
1440,1885,bone,1
1441,1885,fibre->felt,2
1442,1885,wood->ebony - possible,1
1443,1885,bone - possible->ivory - possible,1
1444,1885,wood->mahogany - possible,1
1445,1886,metal,13
1446,1886,paper->,3
1447,1886,composite->ink,1
1448,1886,paper->cardboard,2
1449,1886,metal->brass,18
1450,1886,metal->steel,7
1451,1886,,2
1452,1886,resin->ebonite,1
1453,1886,wood->,9
1454,1886,stone->mica,2
1455,1886,metal->cast-iron,2
1456,1886,resin->rubber,5
1457,1886,ceramic->porcelain,5
1458,1886,metal->copper,9
1459,1886,wood,8
1460,1886,metal->,4
1461,1886,skin->leather,3
1462,1886,bone->ivory,1
1463,1886,glass,2
1464,1886,metal->iron - possible,1
1465,1886,glass->enamel,2
1466,1886,glass->,8
1467,1886,paper,3
1468,1886,metal->silver,1
1469,1886,fibre->velvet,1
1470,1886,resin->wax,1
1471,1886,fibre->silk,1
1472,1886,metal->platinum,6
1473,1886,synthetic->carbon,7
1474,1886,metal->iron,1
1475,1886,fibre->,1
1476,1886,stone - possible->mica - possible,1
1477,1886,fibre,1
1478,1887,paper,6
1479,1887,wood->,7
1480,1887,metal->,7
1481,1887,fibre->canvas,1
1482,1887,metal,8
1483,1887,metal->iron,2
1484,1887,metal->steel,7
1485,1887,glass,30
1486,1887,,2
1487,1887,metal->brass,8
1488,1887,wood,8
1489,1887,resin->rubber,6
1490,1887,skin->leather,3
1491,1887,metal->cast-iron,4
1492,1887,wood->maple,2
1493,1887,synthetic,4
1494,1887,metal->copper,6
1495,1887,synthetic->,2
1496,1887,glass->enamel,3
1497,1887,glass->,2
1498,1887,metal->platinum,1
1499,1887,synthetic->carbon,1
1500,1887,metal->bronze,1
1501,1887,fibre->linen,1
1502,1887,fibre,2
1503,1887,fibre->silk - possible,1
1504,1887,paper->cardboard,1
1505,1887,resin - possible->rubber - possible,1
1506,1887,synthetic->bakelite - possible,1
1507,1888,metal->,11
1508,1888,skin->leather,8
1509,1888,metal->brass,18
1510,1888,paper,10
1511,1888,metal,16
1512,1888,metal->iron,7
1513,1888,metal->steel,7
1514,1888,wood,18
1515,1888,,3
1516,1888,wood->,11
1517,1888,stone->mica,2
1518,1888,metal->cast-iron,2
1519,1888,metal->tin,3
1520,1888,wood->oak,3
1521,1888,resin->phenolic-epoxy - possible,1
1522,1888,resin->rubber,5
1523,1888,wood->hickory - possible,1
1524,1888,glass->,9
1525,1888,metal->brass - possible,1
1526,1888,glass->enamel,2
1527,1888,metal->silver,2
1528,1888,fibre,3
1529,1888,paper->,2
1530,1888,plant->wheat,1
1531,1888,paper->cardboard,1
1532,1888,ceramic->plaster,1
1533,1888,metal->nickel,1
1534,1888,fibre->felt,1
1535,1888,ceramic->porcelain,2
1536,1888,synthetic->carbon,8
1537,1888,metal->platinum,6
1538,1888,metal->copper,5
1539,1888,composite->,1
1540,1888,metal->lead,1
1541,1888,fibre->silk - possible,1
1542,1888,glass,1
1543,1888,fibre->velvet,2
1544,1888,fibre->silk,2
1545,1888,synthetic,1
1546,1888,animal->sponge,2
1547,1888,fibre - possible,2
1548,1889,metal->brass,17
1549,1889,glass,5
1550,1889,wood,14
1551,1889,metal,14
1552,1889,glass->,6
1553,1889,synthetic->carbon,4
1554,1889,metal->,10
1555,1889,ceramic->porcelain,2
1556,1889,wood->oak,1
1557,1889,metal->steel,9
1558,1889,paper,4
1559,1889,synthetic,3
1560,1889,metal->nickel,1
1561,1889,paper->cardboard,2
1562,1889,wood->,6
1563,1889,skin->leather,2
1564,1889,metal->stainless steel,1
1565,1889,metal->iron,3
1566,1889,resin->rubber - possible,1
1567,1889,wood->mahogany,1
1568,1889,metal->silver,3
1569,1889,glass->enamel,1
1570,1889,metal->copper,6
1571,1889,metal->platinum,1
1572,1889,ceramic,1
1573,1889,metal->bronze,2
1574,1889,fibre,1
1575,1889,metal->cast-iron,3
1576,1889,fibre->,2
1577,1889,resin->rubber,2
1578,1889,metal->brass - possible,1
1579,1889,wood->cork,1
1580,1889,synthetic - possible,1
1581,1889,resin - possible->rubber - possible,1
1582,1889,wood->spruce,2
1583,1889,wood->mahogany - possible,2
1584,1889,paper - possible,1
1585,1889,plant->wicker,1
1586,1889,skin - possible->leather - possible,1
1587,1890,wood->,72
1588,1890,metal->steel,56
1589,1890,wood,124
1590,1890,metal,115
1591,1890,metal->brass,93
1592,1890,paper->,5
1593,1890,composite->ink,2
1594,1890,paper,115
1595,1890,metal->cast-iron,25
1596,1890,skin->leather,34
1597,1890,skin,4
1598,1890,fibre,29
1599,1890,glass,45
1600,1890,metal->,41
1601,1890,glass->,51
1602,1890,fibre->,5
1603,1890,metal->white metal,1
1604,1890,wood->mahogany,6
1605,1890,metal->aluminum,7
1606,1890,bone->ivory,2
1607,1890,paper->cardboard,8
1608,1890,synthetic->plastic,1
1609,1890,synthetic,23
1610,1890,ceramic->porcelain,9
1611,1890,synthetic->carbon,35
1612,1890,metal->iron,40
1613,1890,fibre->canvas,4
1614,1890,ceramic,6
1615,1890,metal->tin,2
1616,1890,synthetic->plastic - possible,1
1617,1890,resin,1
1618,1890,fibre->velvet,2
1619,1890,paper->papier-mache,1
1620,1890,synthetic->celluloid,6
1621,1890,wood->oak,3
1622,1890,synthetic->bakelite,4
1623,1890,wood->pine,2
1624,1890,wood->cherry,2
1625,1890,metal->mercury,6
1626,1890,metal->iron - possible,4
1627,1890,metal->steel - possible,14
1628,1890,metal->copper,46
1629,1890,resin->rubber,13
1630,1890,animal,1
1631,1890,metal->bronze,7
1632,1890,metal->zinc,6
1633,1890,,4
1634,1890,metal->nickel,6
1635,1890,plant,1
1636,1890,metal->brass - possible,12
1637,1890,metal->bronze - possible,1
1638,1890,metal->wrought iron - possible,1
1639,1890,synthetic->leatherette,1
1640,1890,fibre->felt,2
1641,1890,wood->maple,2
1642,1890,wood->maple - possible,1
1643,1890,metal->silver,4
1644,1890,fibre->silk,1
1645,1890,wood->cork,3
1646,1890,fibre->linen,1
1647,1890,stone,2
1648,1890,metal->platinum,31
1649,1890,ceramic->plaster,2
1650,1890,resin->wax,2
1651,1890,bone,2
1652,1890,stone->mica,2
1653,1890,synthetic->,4
1654,1890,fibre->cotton,3
1655,1890,resin - possible->rubber - possible,4
1656,1890,metal->gold,1
1657,1890,fibre->silk - possible,3
1658,1890,wood->cedar,2
1659,1890,wood->walnut,2
1660,1890,wood->elm,2
1661,1890,wood->butternut,2
1662,1890,stone->asbestos,1
1663,1890,animal->hair,9
1664,1890,synthetic->acetate,1
1665,1890,resin->vulcanite,1
1666,1890,metal->lead - possible,1
1667,1890,synthetic - possible,1
1668,1890,resin->vulcanite - possible,2
1669,1890,fibre->velvet - possible,1
1670,1890,skin - possible->leather - possible,1
1671,1890,wood - possible->,2
1672,1890,synthetic->French ivory,1
1673,1890,paper->glassine - possible,1
1674,1890,paper->wax paper - possible,1
1675,1890,resin->wax - possible,1
1676,1890,metal->lead,1
1677,1890,metal->zinc - possible,1
1678,1890,fibre->cotton - possible,1
1679,1890,animal - possible->hair - possible,1
1680,1890,wood->oak - possible,1
1681,1890,metal->cast-iron - possible,1
1682,1890,wood->boxwood,2
1683,1890,wood->basswood,1
1684,1890,wood->walnut - possible,1
1685,1890,wood->spruce,4
1686,1890,wood->mahogany - possible,4
1687,1890,paper - possible,2
1688,1890,skin->sheep,1
1689,1891,metal->brass,20
1690,1891,metal->silver,5
1691,1891,glass,3
1692,1891,wood,74
1693,1891,metal,16
1694,1891,glass->,4
1695,1891,wood->,10
1696,1891,fibre->,3
1697,1891,skin->leather,4
1698,1891,metal->cast-iron,12
1699,1891,synthetic->bakelite,1
1700,1891,,10
1701,1891,synthetic,17
1702,1891,paper,20
1703,1891,paper->cardboard,1
1704,1891,metal->steel,12
1705,1891,fibre,9
1706,1891,metal->,3
1707,1891,paper->,1
1708,1891,synthetic->,4
1709,1891,resin->rubber,2
1710,1891,metal->copper,13
1711,1891,glass->enamel,1
1712,1891,fibre->silk,1
1713,1891,metal->nickel,1
1714,1891,metal->bronze,2
1715,1891,stone->agate,1
1716,1891,synthetic->carbon,5
1717,1891,ceramic->porcelain,3
1718,1891,metal->iron,3
1719,1891,fibre->linen,1
1720,1891,fibre->silk - possible,1
1721,1891,wood->spruce,2
1722,1891,metal - possible->,1
1723,1891,synthetic->French ivory,1
1724,1892,paper,7
1725,1892,wood->,8
1726,1892,metal->iron,7
1727,1892,metal->copper,12
1728,1892,glass->,7
1729,1892,fibre->,4
1730,1892,skin->leather,2
1731,1892,metal->steel,12
1732,1892,wood,10
1733,1892,glass,4
1734,1892,fibre,7
1735,1892,paper->,2
1736,1892,composite->ink,1
1737,1892,,3
1738,1892,metal,12
1739,1892,metal->cast-iron,6
1740,1892,metal->brass,12
1741,1892,wood->mahogany,1
1742,1892,metal->,4
1743,1892,resin->rubber,3
1744,1892,glass->enamel,1
1745,1892,fibre->silk,1
1746,1892,ceramic->porcelain,3
1747,1892,metal->platinum,1
1748,1892,synthetic->carbon,7
1749,1892,stone->mica,4
1750,1892,resin - possible,1
1751,1892,paper - possible,1
1752,1892,metal->bronze,6
1753,1892,synthetic,1
1754,1892,metal->gold,4
1755,1892,metal->aluminum,3
1756,1892,stone->agate,3
1757,1892,fibre->silk - possible,3
1758,1892,metal->silver,1
1759,1892,metal->mercury,1
1760,1892,skin,1
1761,1893,metal->brass,9
1762,1893,skin->leather,1
1763,1893,wood->,6
1764,1893,wood,7
1765,1893,glass,9
1766,1893,metal->copper,5
1767,1893,stone->graphite,1
1768,1893,metal->cast-iron,3
1769,1893,metal->steel,5
1770,1893,metal,13
1771,1893,wood->oak,1
1772,1893,paper,15
1773,1893,metal->aluminum,2
1774,1893,synthetic,4
1775,1893,fibre->felt,1
1776,1893,metal->nickel - possible,1
1777,1893,metal->,4
1778,1893,metal->silver,1
1779,1893,fibre,2
1780,1893,stone,1
1781,1893,metal->iron,1
1782,1893,fibre->linen,1
1783,1893,glass->,8
1784,1893,fibre->cotton,1
1785,1893,metal->platinum,7
1786,1893,synthetic->carbon,7
1787,1893,wood->cork,2
1788,1893,fibre->,1
1789,1893,stone->asbestos,2
1790,1893,ceramic,1
1791,1893,synthetic - possible,1
1792,1893,ceramic->porcelain,1
1793,1893,wood->boxwood,1
1794,1893,fibre->satin,7
1795,1894,metal->steel,7
1796,1894,metal->cast-iron,3
1797,1894,wood->,7
1798,1894,glass->,12
1799,1894,metal->brass,18
1800,1894,paper,15
1801,1894,metal->iron,9
1802,1894,metal->copper,8
1803,1894,synthetic->bakelite,2
1804,1894,fibre,7
1805,1894,metal,16
1806,1894,wood,5
1807,1894,metal->aluminum,4
1808,1894,,1
1809,1894,metal->bronze,2
1810,1894,wood->oak,3
1811,1894,fibre->,2
1812,1894,paper->cardboard,3
1813,1894,wood->bamboo,1
1814,1894,resin->rubber,2
1815,1894,skin->leather,4
1816,1894,fibre->felt,2
1817,1894,metal->,3
1818,1894,synthetic->plastic,1
1819,1894,glass,11
1820,1894,metal->chromium,1
1821,1894,metal->silver,2
1822,1894,metal->nickel,2
1823,1894,paper->,1
1824,1894,wood->cork,5
1825,1894,fibre->linen,1
1826,1894,ceramic->porcelain,2
1827,1894,metal->platinum,6
1828,1894,synthetic->carbon,7
1829,1894,ceramic,2
1830,1894,ceramic->,1
1831,1894,stone->asbestos,1
1832,1894,metal->steel - possible,1
1833,1894,stone->mica,1
1834,1894,metal->bronze - possible,1
1835,1894,resin->gutta-percha - possible,1
1836,1894,synthetic,1
1837,1894,metal->tin,1
1838,1895,metal->iron,11
1839,1895,metal->brass,84
1840,1895,metal->copper,13
1841,1895,metal,60
1842,1895,glass,164
1843,1895,fibre,18
1844,1895,paper->card stock,14
1845,1895,wood->,36
1846,1895,paper,171
1847,1895,wood,77
1848,1895,,12
1849,1895,metal->cast-iron,12
1850,1895,metal->steel,57
1851,1895,glass->,77
1852,1895,skin->leather,5
1853,1895,metal->,18
1854,1895,metal->aluminum,1
1855,1895,resin->rubber,5
1856,1895,wood->oak,2
1857,1895,metal->lead,1
1858,1895,metal->bronze,2
1859,1895,synthetic->bakelite,4
1860,1895,wood->walnut,1
1861,1895,skin,17
